title,album,singer,id,date,populairty,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
Kiss The Rain,,,4wtHbIS26FOtpjMkaQQ8Zk,,1,270160,0.455,0.682,9,-6.996,1,0.041,0.00142,4.96e-05,0.162,0.283,177.997,4,sad
I Can't Make You Love Me,,,69uJi5QsBtqlYkGURTBli8,,1,332960,0.588,0.149,7,-16.728,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689,4,sad
How Could an Angel Break My Heart (with Toni Braxton),,,4X3y3QTcFefiXmcxGrJQZr,,1,260040,0.452,0.36,5,-9.782,1,0.0313,0.301,0,0.0967,0.119,82.127,4,sad
"No More ""I Love You's""",,,2Pn5gvVioma5LHPxgEBBmD,,1,291333,0.372,0.57,3,-7.305,1,0.0305,0.517,2.57e-06,0.141,0.234,179.907,4,sad
Crash! Boom! Bang!,,,6RpIFxTwkNIVuO5pV9ui9G,,1,301493,0.443,0.452,11,-6.296,1,0.028,0.03,0.000132,0.0844,0.147,142.123,3,sad
Candle In The Wind 1997,,,3DUcaEvPO72PijivCjtZcU,,1,250107,0.45,0.311,4,-8.175,1,0.0314,0.977,0.00713,0.167,0.367,125.648,4,sad
The Power of Good-Bye,,,01VFDkHBNJcCNUjzD3flWg,,1,250560,0.534,0.561,5,-11.089,0,0.0409,0.0442,0.678,0.189,0.219,84.978,4,sad
I Should Have Known Better - Rerecorded,,,5sxA9HV02XL3789HnLdldo,,1,248360,0.488,0.33,5,-13.301,1,0.0264,0.163,0.00074,0.104,0.178,78.363,4,sad
All By Myself,,,0gsl92EMIScPGV1AU35nuD,,1,312307,0.344,0.325,11,-10.005,0,0.0287,0.35,0.0223,0.0686,0.0775,118.515,4,sad
Show Me the Meaning of Being Lonely,,,3BsaRV5QIulYz2lV9WWa8T,,1,234960,0.63,0.625,6,-5.088,0,0.0252,0.231,0,0.0765,0.683,167.998,4,sad
Last Kiss,,,0QnONzv3TvHAWk294h6DaQ,,1,195467,0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,4,sad
Jesus to a Child,,,2SzCxX6M6vDwdEwnHDiTaY,,1,411147,0.534,0.415,1,-11.781,0,0.0278,0.314,0.000365,0.0847,0.188,173.561,4,sad
Foolish Games,,,2LflDhyBXVNrfmHxAayS3K,,1,340667,0.296,0.0724,5,-16.457,1,0.0374,0.945,0.000334,0.0948,0.178,131.397,4,sad
I Try,,,5TAf4lnZCZTLlZHNZMLFLi,,1,239440,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,4,sad
Fading Like A Flower (Every Time You Leave),,,3r6lBKYbdru7e7ky2MiF75,,1,230680,0.609,0.668,0,-5.738,1,0.026,0.195,0,0.219,0.319,105.419,4,sad
When Susannah Cries,,,3ZPhnsk7LPDPVbhyUP7VoT,,1,218200,0.42,0.532,8,-5.819,1,0.0296,0.393,0,0.352,0.455,123.831,4,sad
I Don't Want To,,,6Ubm7YSji08mv1gmRE1Ciy,,1,257200,0.714,0.399,1,-7.632,1,0.0274,0.288,0,0.0692,0.292,120.08,4,sad
Cry for Help - Single Edit,,,02mYS2yrqvRj5Yx8kexNWN,,1,245640,0.564,0.627,0,-6.933,1,0.022,0.526,0,0.0891,0.462,89.976,4,sad
Think Twice,,,5T0VoskNbpJIqm2RSPU2Xt,,1,288000,0.547,0.397,2,-10.463,0,0.0271,0.387,0,0.14,0.277,134.346,4,sad
I Will Remember You,,,0HWP0zWAUviRgsXdqCCOSc,,1,291400,0.606,0.353,9,-11.484,1,0.0315,0.763,0.000578,0.0778,0.179,140.057,4,sad
The Drugs Don't Work,,,15kLz0zNFdtsaJdXKSGmTU,,1,304880,0.442,0.52,0,-8.648,1,0.0261,0.184,0,0.154,0.177,77.437,4,sad
Frozen,,,2bUSzRRnzvdpcpiJEknxor,,1,378840,0.591,0.736,1,-7.722,1,0.0336,0.511,0.00304,0.179,0.29,108.011,4,sad
You Are Not Alone - Single Version,,,3KtIVDOChQMVi3SxHc6RrK,,1,295987,0.64,0.421,11,-9.33,1,0.0274,0.634,5.44e-05,0.109,0.23,119.478,4,sad
Where Does My Heart Beat Now,,,0S7Vv5am0xbAXgJ2RFQR8S,,1,272867,0.528,0.62,10,-10.419,1,0.0285,0.648,1.63e-06,0.0801,0.595,74.051,4,sad
End Of The Road,,,3l3xTXsUXeWlkPqzMs7mPD,,1,351467,0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,3,sad
You Were Meant For Me,,,7y7aSSTiQfO0Ace4F7yxzE,,1,254480,0.582,0.33,6,-7.928,1,0.0347,0.791,1.48e-06,0.105,0.407,111.873,4,sad
Knockin' On Heaven's Door,,,4JiEyzf0Md7KEFFGWDDdCr,,1,336000,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,4,sad
Fool Again,,,5Aa33rAPkp7f7l1aVqsHO8,,1,234867,0.533,0.512,4,-6.851,1,0.0288,0.0475,0,0.0442,0.553,75.984,4,sad
High and Dry,,,2a1iMaoWQ5MnvLFBDv4qkf,,1,257480,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4,sad
Black,,,5Xak5fmy089t0FYmh3VJiY,,1,342653,0.36,0.684,4,-6.457,0,0.0308,0.323,0,0.34,0.2,77.15,4,sad
Babe,,,3jGTua1brraVUrUOioMqLS,,1,291507,0.442,0.384,4,-12.243,0,0.0299,0.119,0,0.0981,0.144,145.943,4,sad
Be With You,,,2N4viTG9njqCa4c46YyWs1,,1,219360,0.683,0.866,1,-5.436,0,0.0329,0.0395,0.00161,0.0483,0.542,121.996,4,sad
Another Sad Love Song,,,70iDnqYvxCPl3mPd3ddxgD,,1,301560,0.78,0.711,2,-7.429,1,0.0476,0.0142,3.75e-05,0.0366,0.859,96.067,4,sad
Cats In The Cradle,,,5x9RZg7HfXGY3JayXL3seF,,1,241893,0.511,0.517,8,-9.653,1,0.0328,0.13,0,0.074,0.433,75.67,4,sad
Fade Into You,,,1LzNfuep1bnAUR9skqdHCK,,1,295600,0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,3,sad
From the Bottom of My Broken Heart,,,70XtWbcVZcpaOddJftMcVi,,1,312533,0.677,0.665,7,-5.171,1,0.0305,0.56,1.01e-06,0.338,0.706,74.981,4,sad
I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,,,1yy2DlSDtEt90d54rPDPXz,,1,306560,0.833,0.619,7,-5.595,1,0.0538,0.111,2.13e-05,0.159,0.901,109.92,4,sad
I Learned from the Best,,,3wACjmQo7ZkRNMLfZXndFB,,1,259533,0.609,0.563,5,-6.284,0,0.0328,0.0109,7.76e-06,0.156,0.306,148.949,4,sad
All Cried Out,,,2NCKTTzkAhPLrnu8lOOiTO,,1,268627,0.594,0.541,1,-6.689,1,0.025,0.117,0,0.0942,0.18,139.827,4,sad
Brick,,,4jKq1e80xAYixkIwt6YyV1,,1,271720,0.542,0.454,2,-10.247,1,0.025,0.645,0.00279,0.15,0.267,96.881,4,sad
Street Spirit (Fade Out),,,2QwObYJWyJTiozvs0RI7CF,,1,253853,0.488,0.454,4,-11.544,0,0.0304,0.317,0.694,0.179,0.131,138.076,4,sad
Under the Bridge,,,3d9DChrdc6BOeFsbrZ3Is0,,1,264307,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,sad
Don't Wanna Lose You Now,,,6gPVAM9CNj1uQQtGK0eYzZ,,1,235200,0.661,0.548,6,-8.433,1,0.0234,0.365,0,0.111,0.537,93.0,4,sad
Hold On,,,7dfK8TiE0krKoX2UnsMtSF,,1,248813,0.478,0.591,1,-6.713,1,0.0395,0.157,0.000218,0.138,0.473,137.533,4,sad
The Hardest Thing,,,5fa6K4cBjQKSqz1FitiPX9,,1,272933,0.718,0.503,10,-7.024,1,0.0287,0.162,0,0.0683,0.595,87.986,4,sad
Into Dust,,,7l5nkTZpoD93OkynN0gcon,,1,336760,0.415,0.132,7,-18.839,1,0.0353,0.94,0.137,0.113,0.122,169.006,4,sad
If You Could See Me Now,,,3chEPOA5Gc6FgHCv1ybAuw,,1,306800,0.485,0.33,6,-11.481,1,0.0317,0.224,2.93e-06,0.0841,0.0563,117.768,4,sad
Thief,,,4HYkeEXAVXEFyNLnzBMaeT,,1,241240,0.505,0.836,6,-5.843,1,0.0424,0.0329,0,0.636,0.536,145.364,4,sad
Heartbreak Hotel (feat. Faith Evans & Kelly Price),,,4J9u7UsXH7F6sFI32KnYuP,,1,281493,0.724,0.535,3,-7.616,0,0.0588,0.0477,0,0.0314,0.664,133.816,4,sad
Let Down,,,2fuYa3Lx06QQJAm0MjztKr,,1,299560,0.351,0.676,9,-9.017,1,0.0313,0.000121,0.113,0.18,0.143,102.46,4,sad
Between The Bars,,,52Bg6oaos7twR7IUtEpqcE,,1,141280,0.522,0.074,7,-23.625,0,0.0598,0.929,0.765,0.108,0.342,135.298,3,sad
Leave (Get Out),,,3BiWJWxPPA8NCeBeiFlclc,,1,240493,0.704,0.573,2,-6.75,0,0.218,0.158,4.88e-05,0.0854,0.451,87.024,4,sad
Something In The Way,,,16LgXyNShQbrqBRF4TT1Sr,,1,232147,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,4,sad
Caught Out There,,,1nZkrUFLq265za9lofFO3p,,1,291707,0.848,0.691,7,-6.775,1,0.093,0.0512,0.00803,0.0723,0.922,92.996,4,sad
If I Were You,,,4yQqORWe5D4yZutIN2kNor,,1,307667,0.5,0.324,11,-15.691,1,0.0278,0.759,0,0.0613,0.213,96.9,4,sad
Before You Go,,,7ce20yLkzuXXLUhzIDoZih,,1,215107,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,4,sad
Black Hole - Acoustic Version,,,1cpVLszZnKUHUjsJDTEi3D,,1,175980,0.824,0.3,1,-6.678,0,0.0565,0.854,0,0.174,0.227,112.867,4,sad
Be Alright,,,5qrSlOut2rNAWv3ubArkNy,,1,196493,0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,4,sad
The Night We Met,,,3hRV0jL3vUpRrcy398teAU,,1,208212,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3,sad
Haunted House,,,4vNxFySlHhuWuxOHvphZuP,,1,133227,0.366,0.269,9,-9.197,1,0.0439,0.871,0,0.101,0.238,127.523,4,sad
IDK You Yet,,,0j1Ia2lQWrcXrQZI4AdJlk,,1,184638,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,1,sad
you were good to me,,,4CxFN5zON70B3VOPBYbd6P,,1,219147,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128,4,sad
Train Wreck,,,55Am8neGJkdj2ADaM3aw5H,,1,208827,0.311,0.485,6,-5.726,0,0.0365,0.701,0,0.0726,0.225,77.355,4,sad
She Gets the Flowers,,,19AiJfAtRiccvSU1EWcttT,,1,219882,0.444,0.384,2,-7.055,1,0.053,0.115,0,0.101,0.148,150.644,4,sad
we'll be fine,,,7KKamdf8oLVz1eFcNRjvnq,,1,262960,0.563,0.382,10,-11.138,1,0.0404,0.748,0,0.0714,0.197,120.802,4,sad
Someone You Loved,,,2TIlqbIneP0ZY1O0EzYLlc,,1,182161,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4,sad
Another Love,,,3JvKfv6T31zO0ini8iNItO,,1,244360,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4,sad
If the World Was Ending (feat. Julia Michaels),,,77MdvMx9L4ZQuLhhn3o21h,,1,209493,0.429,0.486,1,-9.971,1,0.101,0.866,0,0.0982,0.661,146.99,4,sad
Don't Need Love - Acoustic,,,7wXCmUm9LMYdhhRkHzxt4L,,1,180467,0.628,0.303,7,-8.63,0,0.0319,0.882,0,0.101,0.47,114.762,4,sad
Creep,,,53rCuDGlZyMfSNEYmUx7gg,,1,132271,0.504,0.326,6,-12.361,1,0.0592,0.673,0.0217,0.32,0.103,106.233,4,sad
Falling,,,1ZMiCix7XSAbfAJlEZWMCp,,1,240133,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,4,sad
if this is the last time,,,0TziqLMlv3abspIvcEmxcY,,1,203853,0.566,0.586,11,-7.726,1,0.0372,0.0171,0,0.202,0.428,147.942,4,sad
About a Breakup,,,38Lzl3hFC8AmlcpnIAfBps,,1,162746,0.517,0.339,10,-9.459,1,0.13,0.245,1.3e-06,0.253,0.503,94.647,4,sad
Gone Are The Days (feat. James Gillespie),,,4olrSI30e4RN11Cz2SQgEv,,1,196678,0.528,0.453,4,-9.398,1,0.0396,0.355,1.06e-06,0.104,0.281,119.761,4,sad
Creep,,,53rCuDGlZyMfSNEYmUx7gg,,1,132271,0.504,0.326,6,-12.361,1,0.0592,0.673,0.0217,0.32,0.103,106.233,4,sad
Dancing On My Own,,,2BOqDYLOJBiMOXShCV1neZ,,1,260285,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,4,sad
Closer to You,,,4grvUz76teA1WVYBOBAyJ6,,1,205424,0.274,0.169,7,-15.256,1,0.0356,0.823,0.00544,0.116,0.355,154.966,3,sad
Old Insecurities,,,3JRCle6ESV3KCRNaD7ajDu,,1,201747,0.384,0.513,11,-8.664,0,0.0567,0.725,2.92e-05,0.131,0.265,104.878,4,sad
deja vu,,,6HU7h9RYOaPRFeh0R3UeAr,,1,215507,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,4,sad
Confused,,,2snCnm6u5DbP52gldwAKQs,,1,196092,0.662,0.502,11,-8.273,0,0.0916,0.503,0,0.106,0.239,154.085,4,sad
Baby You're Worth It,,,6vJ6FR4WtlKSxe8lmh3F1C,,1,130926,0.695,0.253,2,-15.884,1,0.0461,0.685,0.14,0.105,0.264,120.033,4,sad
It's Ok - Slowed,,,5RKUztud1fb5UhO4gljjl7,,1,214371,0.58,0.183,6,-13.6,0,0.0321,0.978,0.0119,0.111,0.196,131.762,4,sad
Arcade - Sam Feldt Remix,,,72tFpETiYCd5dOrxt8mjq1,,1,153488,0.48,0.714,0,-7.708,1,0.0419,0.174,0.0059,0.0725,0.564,172.058,4,sad
Bedroom (feat. Anne-Marie),,,1U6aNzlYxoCGGm7K6Nu9EE,,1,203991,0.369,0.424,7,-5.431,1,0.0318,0.64,0,0.184,0.181,179.597,4,sad
Hoping,,,3HHu7Wv09W9dUcVOyzNlr7,,1,193691,0.737,0.395,10,-7.413,1,0.0359,0.365,4.33e-05,0.0956,0.317,105.006,4,sad
Situation,,,3bpiz3jxPzSBZQ1qw5hLuf,,1,210720,0.686,0.589,7,-8.009,1,0.134,0.748,0.0205,0.0965,0.372,159.991,4,sad
when was it over? (feat. Sam Hunt),,,779UN3kabApm2zfqX549vf,,1,218093,0.626,0.453,7,-9.295,1,0.0306,0.816,1.91e-06,0.0904,0.494,129.958,4,sad
Ghost,,,05UltuNI98AkRfrxqgVBUu,,1,171575,0.467,0.543,5,-6.022,1,0.0383,0.502,0,0.147,0.133,79.843,4,sad
Soul Mate,,,0uHUA5KzTjejNocnHPrtXr,,1,237781,0.423,0.375,1,-11.792,1,0.0339,0.771,0.0018,0.117,0.308,95.239,4,sad
Without You,,,3BwmFDvIf3sRpxsOKmBCxF,,1,188170,0.704,0.452,2,-8.892,1,0.0704,0.83,0,0.101,0.307,119.953,4,sad
Forever Never (feat. Swae Lee & Pink Sweat$),,,1yvuOQGwF0Z8MbWNDSunxY,,1,180959,0.638,0.736,0,-4.444,1,0.0335,0.0255,0,0.142,0.404,96.989,4,sad
Here's Your Perfect,,,2aTKrdenCq5qBOoJPFdn4P,,1,158594,0.558,0.454,6,-5.335,1,0.0551,0.499,0,0.146,0.424,113.12,4,sad
Glad You Exist - Acoustic,,,52RNWUgJBF3LOqt3iw1s77,,1,161787,0.538,0.386,11,-6.963,1,0.0309,0.797,0,0.119,0.653,184.022,4,sad
Seasons,,,2CEEKREL8eUBhNvsafRAsb,,1,199867,0.391,0.223,8,-15.361,1,0.0346,0.798,7.82e-06,0.219,0.147,100.033,4,sad
aftermath,,,4nzBST9JdZIy9qfilr93Po,,1,166610,0.617,0.38,9,-9.275,1,0.0361,0.018,0,0.112,0.192,116.961,4,sad
Beautiful Mistakes - Acoustic,,,0pXzUDxuD3DvVNYILK8MjE,,1,183403,0.647,0.215,9,-12.87,1,0.0387,0.859,0,0.288,0.617,88.218,4,sad
Bed on Fire,,,5O5ExR5u69CclV8lb24WmV,,1,228507,0.579,0.55,0,-7.251,0,0.0968,0.244,2.39e-05,0.127,0.275,160.04,4,sad
Tears on the Melody,,,0lwt3TkS9eNoIq4RfYzTqB,,1,179332,0.417,0.511,11,-8.464,0,0.0335,0.356,0.00104,0.126,0.353,174.899,3,sad
Bad Place,,,25vxU2pbVHdKUqkyVK7JmG,,1,139729,0.648,0.564,9,-3.972,1,0.0322,0.216,0,0.0854,0.357,132.932,4,sad
Bras and Jeans,,,3UBNV8t7KVFv5KxyR6UmIv,,1,261277,0.509,0.797,11,-5.199,1,0.0378,0.00121,4.01e-06,0.31,0.307,140.025,4,sad
Salt - EMBRZ Remix,,,5IoNP8st45R0cQrzXO89t9,,1,210000,0.431,0.501,8,-16.615,0,0.166,0.493,0.741,0.105,0.184,122.015,4,sad
It's You,,,5DqdesEfbRyOlSS3Tf6c29,,1,212607,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,4,sad
Summer Love - Live From Spotify Studios NYC,,,2fsViUVkh7lh6gYDwvsvFH,,1,214381,0.665,0.302,4,-11.633,0,0.0409,0.198,1.17e-05,0.101,0.235,81.972,4,sad
Good Without,,,15OCqNPYoLziEAsbVnqRj5,,1,182121,0.616,0.576,11,-5.495,0,0.0532,0.0723,0,0.375,0.269,89.962,4,sad
More More More,,,3yAWHGiPLb9xkZ6eJokHrp,,1,197250,0.502,0.764,11,-2.735,0,0.06,0.116,0,0.0694,0.183,79.734,4,sad
Deep End,,,6HlE9t71z9DjGi7KqSyEpA,,1,141224,0.711,0.592,4,-7.136,0,0.23,0.758,0,0.156,0.535,124.749,4,sad
Love Is Weird,,,4vBeG83Hjl2qJspRcTLiz5,,1,150394,0.536,0.404,11,-9.315,0,0.0367,0.619,0,0.127,0.325,112.807,4,sad
Lose You To Love Me,,,4l0Mvzj72xxOpRrp6h8nHi,,1,206459,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,4,sad
Lost Without You,,,3cWI6Hj9LQ0MfMuhw9uSMc,,1,225853,0.386,0.136,6,-9.267,1,0.0458,0.932,0,0.0653,0.0976,67.016,3,sad
More More More,,,3yAWHGiPLb9xkZ6eJokHrp,,1,197250,0.502,0.764,11,-2.735,0,0.06,0.116,0,0.0694,0.183,79.734,4,sad
Unstable (feat. The Kid LAROI),,,137mSruegm1u6x9NvwiagR,,1,158324,0.495,0.333,4,-10.109,0,0.0288,0.737,0,0.112,0.37,99.757,4,sad
Chosen Family (with Elton John),,,02XbzKFSMItMn60v2MmChs,,1,279680,0.5,0.587,4,-6.979,1,0.0408,0.489,0,0.0827,0.276,72.98,4,sad
Teenage Mind,,,70vdb3Nf9sUaOax5c6phOT,,1,155205,0.671,0.337,4,-9.762,0,0.0605,0.75,1.38e-06,0.11,0.12,119.716,4,sad
Let Me Down Slowly,,,2qxmye6gAegTMjLKEBoR3d,,1,169354,0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4,sad
Cherry Wine,,,1a1LrfgkTvfHFykIxcv8WU,,1,173286,0.761,0.565,11,-7.016,0,0.0411,0.345,0,0.0825,0.583,105.008,4,sad
death bed (coffee for your head),,,7eJMfftS33KTjuF7lTsMCx,,1,173333,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,4,sad
Happiest Year,,,5kcvBnt6DPX3AMEsCx1qDh,,1,228443,0.501,0.167,1,-14.061,1,0.0484,0.885,0,0.111,0.356,112.275,3,sad
Anywhere Away from Here (Rag’n’Bone Man & P!nk),,,5gjATWO1EIhrCP1CQ2GWg8,,1,238640,0.395,0.288,11,-10.465,1,0.0345,0.656,0,0.116,0.189,130.571,4,sad
Loved You Once,,,3LbwR2WcofkDBp4LSgGJh1,,1,148604,0.444,0.436,4,-5.988,1,0.042,0.655,0,0.157,0.307,77.724,3,sad
In My Dreams,,,51FuBVLfY889yUmeciXzRz,,1,134118,0.601,0.314,11,-11.256,0,0.0458,0.808,0,0.103,0.19,81.38,4,sad
Before You Go,,,2gMXnyrvIjhVBUZwvLZDMP,,1,215107,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,4,sad
Runaway - Piano Version,,,2sB6Yr2s2l9KQYe3BlBas9,,1,288787,0.271,0.128,10,-13.938,1,0.0355,0.806,0.00041,0.0877,0.0776,59.14,4,sad
Shallow,,,2VxeLyX666F8uXCJ0dZF8B,,1,215733,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,4,sad
drivers license,,,5wANPM4fQCJwkGd4rN57mH,,1,242013,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,4,sad
Stranded - Conjure One Remix,,,0IzTjC2Slk33uPfeuYReGX,,1,296931,0.633,0.436,4,-10.876,0,0.0292,0.176,0.000393,0.105,0.272,79.992,4,sad
Older,,,52iLDrSoRtf9lcgFuLVfqE,,1,191002,0.681,0.292,11,-9.599,1,0.0483,0.743,0,0.0974,0.162,64.002,4,sad
It's You,,,5DqdesEfbRyOlSS3Tf6c29,,1,212607,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,4,sad
Daddy Issues,,,5E30LdtzQTGqRvNd7l6kG5,,1,260173,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,sad
Hold On,,,4Z524Thpkxb5g8ZKHa7nWI,,1,255499,0.526,0.689,5,-7.733,0,0.0324,0.0214,0,0.106,0.284,72.93,4,sad
Sheets of Rain,,,3P7cXvGBhTApNcjidzaPmC,,1,149316,0.619,0.539,0,-7.379,1,0.134,0.327,0,0.103,0.744,199.899,4,sad
I Hope,,,23T0OX7QOiIUFShSzbJ5Uo,,1,210773,0.466,0.536,6,-6.227,1,0.0429,0.0951,0,0.114,0.377,75.998,4,sad
July,,,6J2LdBN97cDWn0MLxYh9HB,,1,156106,0.708,0.186,9,-8.953,0,0.042,0.868,0,0.0779,0.322,72.541,4,sad
Little Do You Know,,,1almCHdsfikRPfVB9VrEdT,,1,185200,0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,4,sad
Moral of the Story,,,2nC3QhMI9reBIOWutbU3Tj,,1,201084,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,4,sad
Stranded - Conjure One Remix,,,0IzTjC2Slk33uPfeuYReGX,,1,296931,0.633,0.436,4,-10.876,0,0.0292,0.176,0.000393,0.105,0.272,79.992,4,sad
Amnesia,,,0dIOvducp7ujHTqj66cQ3X,,1,237248,0.594,0.497,2,-5.26,1,0.0303,0.0343,0,0.162,0.101,101.668,4,sad
Build You Up,,,0CnUXlmzwl5QfA61FPSlH6,,1,204880,0.502,0.176,10,-11.648,1,0.0306,0.914,0.0702,0.0962,0.0929,61.143,4,sad
All I Want,,,1v6svH1Fyx9C1nIt1mA2DT,,1,177323,0.376,0.43,0,-6.585,0,0.0328,0.0902,0,0.0912,0.129,77.599,3,sad
7 Years,,,5kqIPrATaCc2LqxVWzQGbk,,1,237300,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4,sad
Daydream,,,4j9yTUk0UkVwMzlD1dJtPZ,,1,199659,0.714,0.723,11,-6.281,0,0.0366,0.138,0,0.0628,0.767,120.025,4,sad
Let It Go,,,3nnG7AM9QopHVPEuLX3Khk,,1,260533,0.536,0.311,1,-10.396,1,0.0288,0.82,1.65e-05,0.107,0.246,147.486,4,sad
Let You Down,,,52okn5MNA47tk87PeZJLEL,,1,212120,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,4,sad
Can We Kiss Forever?,,,58wyJLv6yH1La9NIZPl3ne,,1,187932,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,4,sad
You Are The Reason,,,69vToJ9BMbbLlFZo7k7A7B,,1,204326,0.329,0.235,10,-7.699,1,0.0303,0.918,0,0.137,0.22,171.006,3,sad
Broken Bone,,,5UtHUFmKc5Ch9dYLkXXkaO,,1,197489,0.683,0.411,0,-6.509,1,0.0386,0.418,0.00691,0.0879,0.327,127.913,4,sad
The One That Got Away,,,1tg28JiXBuaUj5bZ8Ppuum,,1,247696,0.281,0.139,4,-8.97,1,0.0421,0.926,0,0.099,0.0467,63.473,4,sad
Water Fountain,,,4IhKLu7Vk3j2TLmnFPl6To,,1,218893,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,4,sad
Lonely (with benny blanco),,,4y4spB9m0Q6026KfkAvy9Q,,1,149297,0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,4,sad
Waves,,,6w8pFOKn42O418qwcQElZ3,,1,240013,0.518,0.729,11,-7.193,0,0.0452,0.183,0,0.0643,0.343,156.879,4,sad
Worn Out,,,2rkjPXci8F42gvN3IMAo0V,,1,160200,0.676,0.436,5,-12.357,1,0.0436,0.796,0.00169,0.728,0.381,99.957,4,sad
Turning Page,,,2kfGoV9a5dbSKCNmUWH2ZF,,1,255893,0.307,0.371,3,-8.498,1,0.0288,0.923,0.0253,0.11,0.189,115.241,3,sad
To Build A Home,,,54KFQB6N4pn926IUUYZGzK,,1,371320,0.264,0.122,9,-15.399,1,0.0349,0.885,0.349,0.094,0.0735,148.658,4,sad
Chasing Cars,,,2d7LPtieXdIYzf7yHPooWd,,1,242564,0.467,0.157,11,-9.649,1,0.0336,0.974,1.46e-06,0.0816,0.277,108.13,4,sad
Infinity,,,1SOClUWhOi8vHZYMz3GluK,,1,237720,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,4,sad
Calm,,,6Oa5Syttsum4NuqohIMYwI,,1,177564,0.414,0.362,9,-8.509,1,0.0331,0.387,8.39e-06,0.129,0.112,152.18,4,sad
"Humdard (From ""Ek Villain"")",,,2PvaburAUlhNHxVhw5lvOq,,1,260590,0.575,0.541,5,-6.45,1,0.0237,0.759,0,0.111,0.27,87.022,4,sad
"Jeena Jeena (From ""Badlapur"")",,,5ZhKD46Q7mhsl0awl7ZMJc,,1,228969,0.677,0.318,5,-9.196,1,0.028,0.775,0,0.118,0.585,104.983,4,sad
"Lag Ja Gale Se Phir (From ""Woh Kaun Thi"")",,,6clAHjokFftNtzUjOfH7WK,,1,257613,0.317,0.452,8,-11.87,1,0.0389,0.794,0.000884,0.285,0.395,132.477,3,sad
"Hawayein (From ""Jab Harry Met Sejal"")",,,6871FKHumiy1Wfr6vF7Xxt,,1,289999,0.606,0.601,2,-5.576,1,0.0283,0.796,0.000511,0.127,0.453,125.961,4,sad
Hamari Adhuri Kahani (Title Track),,,3HiobOOpSpMsi95WBKPBYk,,1,398799,0.223,0.359,0,-7.569,1,0.0312,0.845,0,0.133,0.193,73.059,4,sad
Ek Pyar Ka Naghma Hai,,,6RELGnjAoxtO1IRYUcEcta,,1,287893,0.268,0.371,2,-10.807,1,0.0318,0.235,0.00067,0.0674,0.255,88.688,4,sad
